Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price,Arrival_Qty_qtl,Rainfall_mm
2023-03-08,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,7710,10862,8547,111,7.5
2023-03-16,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,7813,10484,8496,101,5.1
2023-03-24,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,5323,6786,6180,165,6.6
2023-03-29,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,5673,8295,6849,28,7.9
2023-04-03,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3786,5361,4808,153,6.2
2023-04-09,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3049,4431,3694,365,4.8
2023-04-14,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3194,4375,3719,96,0.9
2023-04-23,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3482,4263,3809,415,0.4
2023-05-01,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3469,4714,3782,491,2.6
2023-05-08,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4234,5769,4898,97,6.8
2023-05-13,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3083,4344,3808,490,9.7
2023-05-20,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3530,4607,3928,290,5.3
2023-05-27,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3143,4430,3708,204,7.8
2023-06-01,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4186,6100,5056,115,27.2
2023-06-06,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3930,5361,4366,271,65.8
2023-06-12,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3795,5659,4578,100,75.0
2023-06-18,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3870,5373,4277,67,55.4
2023-06-27,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4907,6667,5505,168,18.4
2023-07-04,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3770,4998,4183,398,51.5
2023-07-10,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4093,5504,4598,226,8.0
2023-07-17,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3166,4439,3748,491,118.6
2023-07-23,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4352,5888,4813,202,47.7
2023-07-29,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4117,5861,4827,124,18.2
2023-08-03,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3022,4438,3797,324,68.3
2023-08-11,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3969,5451,4485,305,83.7
2023-08-20,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,5424,7328,5984,46,88.1
2023-08-29,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4513,7023,5748,144,24.6
2023-09-05,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3648,5314,4563,47,102.0
2023-09-12,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4355,5651,5030,209,111.0
2023-09-18,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4923,6327,5601,190,14.7
2023-09-25,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3793,4765,4235,416,27.7
2023-09-30,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4571,6146,5335,193,38.4
2023-10-06,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,2397,3113,2784,860,5.5
2023-10-11,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,1966,3061,2401,440,21.2
2023-10-19,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,2515,3362,3086,490,13.7
2023-10-28,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,2311,3155,2664,401,12.6
2023-11-04,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,2298,3243,2890,168,26.6
2023-11-13,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,2555,3811,3238,180,19.7
2023-11-21,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,1942,3079,2433,157,4.6
2023-11-30,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,2114,3133,2540,111,1.6
2023-12-07,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3616,5091,4250,444,8.4
2023-12-13,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4116,5758,5087,43,0.3
2023-12-20,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3178,4625,3848,151,8.3
2023-12-27,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3901,5317,4857,180,3.1
2024-01-02,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,5026,6999,5620,137,2.7
2024-01-10,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,5691,7635,6524,296,6.8
2024-01-17,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4728,6834,5411,87,6.7
2024-01-22,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,5554,7595,6805,170,8.3
2024-01-28,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,5482,7577,6128,70,4.2
2024-02-04,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,5271,6684,5837,94,6.3
2024-02-11,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,5771,8216,6690,66,7.3
2024-02-19,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,5276,7088,6495,187,4.4
2024-02-25,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,5332,8245,6463,142,8.6
2024-03-05,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,5770,7000,6293,133,5.0
2024-03-14,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,5358,6643,5949,148,5.1
2024-03-19,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,6656,9458,8155,154,1.9
2024-03-26,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,7482,10132,8335,78,0.4
2024-04-04,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3137,4749,3968,332,0.1
2024-04-10,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3109,4091,3742,287,2.4
2024-04-18,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3240,4589,3901,67,6.2
2024-04-24,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,2857,4419,3662,265,2.6
2024-05-01,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4167,5192,4630,305,8.2
2024-05-10,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4184,6135,4861,168,9.1
2024-05-16,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3373,4859,4297,458,5.1
2024-05-23,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4071,6386,5068,269,2.1
2024-05-29,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3799,4799,4228,93,1.7
2024-06-04,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4256,5597,5170,243,15.2
2024-06-12,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3576,4557,4175,308,64.8
2024-06-21,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4517,5800,5082,165,41.6
2024-06-27,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3974,5622,4975,93,25.2
2024-07-04,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3292,4555,4111,53,57.4
2024-07-13,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4022,5941,4927,230,116.4
2024-07-21,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3756,4688,4205,343,13.7
2024-07-28,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4078,5452,4596,90,78.4
2024-08-04,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4877,7156,6105,21,114.3
2024-08-09,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,3304,4876,4091,133,110.2
2024-08-17,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4239,5837,4997,227,44.2
2024-08-23,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4334,5920,5014,83,100.5
2024-08-31,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4379,6400,5251,65,38.7
2024-09-06,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4610,5977,5132,216,15.7
2024-09-11,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4808,6106,5516,182,100.6
2024-09-20,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4681,6326,5173,244,78.7
2024-09-27,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3873,5306,4541,370,95.1
2024-10-06,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,2232,3065,2772,653,16.2
2024-10-11,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,2830,3746,3079,292,24.9
2024-10-17,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,2650,3686,2989,642,23.0
2024-10-23,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3190,3842,3512,182,5.1
2024-10-31,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,2643,3280,2893,723,15.4
2024-11-09,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3113,4056,3505,370,28.1
2024-11-15,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,2654,3646,3079,309,0.0
2024-11-21,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,2475,3256,2842,712,25.1
2024-11-27,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,2576,3657,3013,651,27.0
2024-12-05,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,4082,5356,4581,196,7.9
2024-12-13,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3138,4575,3993,249,2.8
2024-12-21,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Yellow,3331,4691,3840,422,6.6
2024-12-29,Madhya Pradesh,Bhopal,Bhopal APMC,Soybean,Black,4706,5652,5163,207,6.3
2020-01-06,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5178,6435,5728,91,1.8
2020-01-12,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4700,7237,5835,99,6.5
2020-01-20,Odisha,Cuttack,Cuttack Main,Soybean,Black,6072,8527,6788,59,0.1
2020-01-29,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5249,7270,6265,166,2.0
2020-02-07,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5139,7598,6419,134,5.1
2020-02-15,Odisha,Cuttack,Cuttack Main,Soybean,Black,4849,7141,5625,39,0.8
2020-02-21,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4169,5723,4987,76,1.3
2020-02-29,Odisha,Cuttack,Cuttack Main,Soybean,Black,4523,6745,5575,129,8.0
2020-03-09,Odisha,Cuttack,Cuttack Main,Soybean,Black,5156,7828,6129,44,0.9
2020-03-18,Odisha,Cuttack,Cuttack Main,Soybean,Black,5675,7826,6508,166,5.5
2020-03-27,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5086,7061,6326,88,0.5
2020-04-02,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2605,3701,3261,474,5.6
2020-04-09,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3143,4164,3468,423,3.2
2020-04-18,Odisha,Cuttack,Cuttack Main,Soybean,Black,2734,4027,3310,281,6.3
2020-04-23,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3335,4374,3655,467,8.1
2020-05-01,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3011,4131,3296,70,8.3
2020-05-08,Odisha,Cuttack,Cuttack Main,Soybean,Black,3903,5552,4359,206,3.6
2020-05-15,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2653,3518,3247,497,7.7
2020-05-22,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3075,3786,3436,112,1.2
2020-05-30,Odisha,Cuttack,Cuttack Main,Soybean,Black,3399,5041,4256,380,8.3
2020-06-05,Odisha,Cuttack,Cuttack Main,Soybean,Black,3562,4469,4074,74,21.4
2020-06-13,Odisha,Cuttack,Cuttack Main,Soybean,Black,3488,4788,3974,175,25.5
2020-06-18,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3446,4921,3891,271,61.2
2020-06-23,Odisha,Cuttack,Cuttack Main,Soybean,Black,3466,5238,4350,174,110.2
2020-07-01,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3400,4038,3737,379,21.9
2020-07-08,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4769,6123,5288,131,35.6
2020-07-14,Odisha,Cuttack,Cuttack Main,Soybean,Black,4573,5667,5169,155,79.2
2020-07-21,Odisha,Cuttack,Cuttack Main,Soybean,Black,3539,4972,4438,157,88.8
2020-07-28,Odisha,Cuttack,Cuttack Main,Soybean,Black,4068,5640,4613,213,60.0
2020-08-06,Odisha,Cuttack,Cuttack Main,Soybean,Black,4029,5191,4566,230,95.5
2020-08-14,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3646,4851,4201,262,89.6
2020-08-20,Odisha,Cuttack,Cuttack Main,Soybean,Black,3734,5301,4752,125,87.6
2020-08-26,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5001,6308,5665,192,119.6
2020-09-02,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3345,4462,4076,111,99.1
2020-09-11,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3299,4763,3822,92,51.9
2020-09-19,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4084,5391,4474,208,57.9
2020-09-24,Odisha,Cuttack,Cuttack Main,Soybean,Black,3971,5183,4563,266,80.9
2020-10-02,Odisha,Cuttack,Cuttack Main,Soybean,Black,2226,3131,2772,127,25.8
2020-10-10,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,1636,2334,2029,112,8.4
2020-10-17,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2220,3250,2806,278,15.9
2020-10-23,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2183,3108,2648,562,4.3
2020-10-29,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2463,3969,3102,487,11.8
2020-11-03,Odisha,Cuttack,Cuttack Main,Soybean,Black,2608,3388,3030,432,16.0
2020-11-08,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2979,4206,3499,55,2.6
2020-11-15,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2073,2911,2343,1002,24.8
2020-11-23,Odisha,Cuttack,Cuttack Main,Soybean,Black,2106,3001,2605,347,3.4
2020-11-30,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,1868,2481,2265,121,22.9
2020-12-05,Odisha,Cuttack,Cuttack Main,Soybean,Black,2932,4387,3441,242,0.4
2020-12-13,Odisha,Cuttack,Cuttack Main,Soybean,Black,2866,4093,3570,240,0.7
2020-12-19,Odisha,Cuttack,Cuttack Main,Soybean,Black,3948,5227,4304,218,8.1
2020-12-26,Odisha,Cuttack,Cuttack Main,Soybean,Black,3708,4518,4125,467,0.7
2021-01-03,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4779,7462,5878,190,2.5
2021-01-10,Odisha,Cuttack,Cuttack Main,Soybean,Black,5240,7526,6455,22,8.3
2021-01-15,Odisha,Cuttack,Cuttack Main,Soybean,Black,5122,6964,5894,163,8.9
2021-01-22,Odisha,Cuttack,Cuttack Main,Soybean,Black,3979,5416,4996,107,0.9
2021-01-31,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5091,7420,5825,115,8.5
2021-02-07,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4463,5772,5314,124,0.9
2021-02-15,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5543,7590,6200,192,4.3
2021-02-24,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5039,6251,5523,195,4.3
2021-03-05,Odisha,Cuttack,Cuttack Main,Soybean,Black,5738,7686,6442,129,0.2
2021-03-10,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5207,6898,5851,55,9.0
2021-03-16,Odisha,Cuttack,Cuttack Main,Soybean,Black,4633,6485,5900,268,0.2
2021-03-21,Odisha,Cuttack,Cuttack Main,Soybean,Black,5161,7678,6051,194,2.6
2021-03-30,Odisha,Cuttack,Cuttack Main,Soybean,Black,4713,6907,5933,61,1.6
2021-04-06,Odisha,Cuttack,Cuttack Main,Soybean,Black,3676,5166,4167,185,7.5
2021-04-15,Odisha,Cuttack,Cuttack Main,Soybean,Black,2847,4548,3556,452,8.9
2021-04-24,Odisha,Cuttack,Cuttack Main,Soybean,Black,3666,4970,4473,245,1.0
2021-05-03,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3894,5023,4244,486,2.9
2021-05-11,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3230,4490,3740,491,6.9
2021-05-20,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3514,4727,3841,322,3.9
2021-05-25,Odisha,Cuttack,Cuttack Main,Soybean,Black,3300,4842,3862,311,6.7
2021-05-31,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3839,5191,4278,423,7.3
2021-06-08,Odisha,Cuttack,Cuttack Main,Soybean,Black,3566,4424,3934,75,50.6
2021-06-16,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3616,5013,4000,447,78.0
2021-06-22,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3565,4945,4141,362,103.1
2021-06-27,Odisha,Cuttack,Cuttack Main,Soybean,Black,4339,6169,5070,284,5.6
2021-07-05,Odisha,Cuttack,Cuttack Main,Soybean,Black,3171,4803,3938,460,23.8
2021-07-11,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3301,4166,3778,213,30.3
2021-07-20,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4639,6812,5501,303,47.1
2021-07-25,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2782,3845,3542,94,119.6
2021-08-03,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4820,6422,5285,91,102.4
2021-08-09,Odisha,Cuttack,Cuttack Main,Soybean,Black,3363,4913,3921,324,50.4
2021-08-17,Odisha,Cuttack,Cuttack Main,Soybean,Black,3761,5459,4396,62,63.2
2021-08-25,Odisha,Cuttack,Cuttack Main,Soybean,Black,5108,6302,5691,191,56.8
2021-08-31,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4720,6904,5422,128,88.4
2021-09-08,Odisha,Cuttack,Cuttack Main,Soybean,Black,4873,7237,5663,190,74.0
2021-09-17,Odisha,Cuttack,Cuttack Main,Soybean,Black,5024,6648,5715,61,63.5
2021-09-25,Odisha,Cuttack,Cuttack Main,Soybean,Black,3277,4425,3770,490,95.3
2021-10-02,Odisha,Cuttack,Cuttack Main,Soybean,Black,1790,2565,2139,786,22.3
2021-10-10,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2214,3494,2821,450,4.5
2021-10-15,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2761,4006,3149,230,29.7
2021-10-20,Odisha,Cuttack,Cuttack Main,Soybean,Black,2266,3236,2795,362,15.5
2021-10-29,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3033,4041,3605,463,28.0
2021-11-03,Odisha,Cuttack,Cuttack Main,Soybean,Black,2859,3993,3396,482,23.6
2021-11-09,Odisha,Cuttack,Cuttack Main,Soybean,Black,3034,3814,3432,336,5.2
2021-11-17,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2265,3213,2762,245,12.2
2021-11-25,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,1808,2586,2137,799,18.0
2021-12-01,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3563,5011,4333,287,1.2
2021-12-07,Odisha,Cuttack,Cuttack Main,Soybean,Black,3592,5322,4524,88,4.7
2021-12-13,Odisha,Cuttack,Cuttack Main,Soybean,Black,3415,5292,4151,245,1.9
2021-12-19,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3037,3833,3434,387,5.8
2021-12-27,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3770,5476,4429,434,9.6
2022-01-02,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5813,7204,6418,39,5.2
2022-01-09,Odisha,Cuttack,Cuttack Main,Soybean,Black,5309,6643,6123,96,8.4
2022-01-16,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4380,6210,5217,190,9.1
2022-01-24,Odisha,Cuttack,Cuttack Main,Soybean,Black,5211,7367,6010,129,9.8
2022-01-30,Odisha,Cuttack,Cuttack Main,Soybean,Black,5815,7277,6569,180,1.4
2022-02-05,Odisha,Cuttack,Cuttack Main,Soybean,Black,5210,7708,6444,31,9.1
2022-02-14,Odisha,Cuttack,Cuttack Main,Soybean,Black,4906,7483,5974,103,3.1
2022-02-20,Odisha,Cuttack,Cuttack Main,Soybean,Black,4740,6395,5344,93,2.1
2022-02-25,Odisha,Cuttack,Cuttack Main,Soybean,Black,4831,6769,6113,114,1.1
2022-03-06,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,6073,8627,7300,53,3.2
2022-03-14,Odisha,Cuttack,Cuttack Main,Soybean,Black,4500,6496,5523,81,4.2
2022-03-19,Odisha,Cuttack,Cuttack Main,Soybean,Black,5704,7367,6753,128,4.2
2022-03-26,Odisha,Cuttack,Cuttack Main,Soybean,Black,6822,8539,7476,110,9.3
2022-04-04,Odisha,Cuttack,Cuttack Main,Soybean,Black,3125,4013,3533,340,3.4
2022-04-10,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2981,4354,3495,77,4.9
2022-04-17,Odisha,Cuttack,Cuttack Main,Soybean,Black,2748,3873,3416,59,7.2
2022-04-24,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4243,5328,4744,102,2.9
2022-04-30,Odisha,Cuttack,Cuttack Main,Soybean,Black,3405,4756,3863,227,0.0
2022-05-08,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2806,4100,3492,404,7.6
2022-05-16,Odisha,Cuttack,Cuttack Main,Soybean,Black,3965,4878,4349,94,6.0
2022-05-22,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3919,5385,4600,183,8.5
2022-05-30,Odisha,Cuttack,Cuttack Main,Soybean,Black,3262,5229,4165,332,1.7
2022-06-08,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4073,5443,4612,83,16.6
2022-06-15,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3823,5665,4896,44,98.8
2022-06-23,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3841,5890,4665,44,27.9
2022-06-29,Odisha,Cuttack,Cuttack Main,Soybean,Black,4130,5312,4501,85,33.5
2022-07-06,Odisha,Cuttack,Cuttack Main,Soybean,Black,3572,5381,4446,189,97.0
2022-07-13,Odisha,Cuttack,Cuttack Main,Soybean,Black,4485,5943,5168,205,41.4
2022-07-19,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3645,4419,4041,157,38.0
2022-07-26,Odisha,Cuttack,Cuttack Main,Soybean,Black,3033,4082,3663,383,68.5
2022-08-02,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3713,4819,4422,346,54.4
2022-08-08,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3264,5107,3996,255,116.9
2022-08-15,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4099,5216,4478,344,8.2
2022-08-20,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3732,5570,4449,410,96.6
2022-08-29,Odisha,Cuttack,Cuttack Main,Soybean,Black,4776,5693,5197,182,107.7
2022-09-03,Odisha,Cuttack,Cuttack Main,Soybean,Black,5083,7186,5890,107,75.7
2022-09-09,Odisha,Cuttack,Cuttack Main,Soybean,Black,4903,6208,5542,85,32.4
2022-09-14,Odisha,Cuttack,Cuttack Main,Soybean,Black,5184,6640,5675,221,107.7
2022-09-20,Odisha,Cuttack,Cuttack Main,Soybean,Black,4399,6848,5409,162,101.1
2022-09-26,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3907,5257,4318,363,63.1
2022-10-04,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2154,2893,2450,491,8.6
2022-10-11,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2244,3386,2748,654,5.2
2022-10-19,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2755,4041,3173,323,24.3
2022-10-25,Odisha,Cuttack,Cuttack Main,Soybean,Black,2179,3373,2683,447,11.8
2022-10-30,Odisha,Cuttack,Cuttack Main,Soybean,Black,2635,3733,2971,174,6.4
2022-11-05,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2366,3017,2575,134,13.9
2022-11-11,Odisha,Cuttack,Cuttack Main,Soybean,Black,2403,3607,2901,823,27.0
2022-11-19,Odisha,Cuttack,Cuttack Main,Soybean,Black,2405,3548,2960,765,17.8
2022-11-28,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2193,3238,2613,111,11.6
2022-12-06,Odisha,Cuttack,Cuttack Main,Soybean,Black,3285,5047,4063,56,4.2
2022-12-13,Odisha,Cuttack,Cuttack Main,Soybean,Black,2975,4057,3670,248,1.0
2022-12-18,Odisha,Cuttack,Cuttack Main,Soybean,Black,3198,4473,3857,359,1.0
2022-12-25,Odisha,Cuttack,Cuttack Main,Soybean,Black,3037,3969,3312,273,10.0
2023-01-03,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5346,7875,6497,47,9.8
2023-01-12,Odisha,Cuttack,Cuttack Main,Soybean,Black,4942,6776,6180,153,0.4
2023-01-18,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4121,5860,5171,186,3.5
2023-01-25,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5363,7745,6865,66,7.1
2023-02-02,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,6076,7532,6708,76,3.9
2023-02-07,Odisha,Cuttack,Cuttack Main,Soybean,Black,5210,7284,6385,239,9.1
2023-02-13,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5478,7141,6062,174,4.1
2023-02-21,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5916,8097,6568,214,0.2
2023-03-01,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5689,7630,6791,158,3.5
2023-03-08,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,6269,8140,7122,205,3.2
2023-03-14,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5429,7861,6409,173,6.6
2023-03-19,Odisha,Cuttack,Cuttack Main,Soybean,Black,5197,7233,6642,129,4.0
2023-03-25,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,5503,7156,6257,166,2.5
2023-04-02,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,3868,5335,4208,75,4.2
2023-04-10,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,2613,3776,3335,254,0.5
2023-04-17,Odisha,Cuttack,Cuttack Main,Soybean,Yellow,4627,6492,5130,76,6.2
